dl,cs,cs0,cs1,cs2,cs3,cs4,cs5,t0,t1,t2,t3,t4,t5
(0.6477235583417884+0j),(0.8967832319055274+0j),(0.6747038597661181+0.4433330949267956j),(0.05739856741658219-0.4037918805364868j),(0.12930518122201518-0.7796342503516791j),(0.03529496352287061-0.48725851514150414j),(8.05071277265055e-05-0.026456161929034938j),(1.5253750466617102e-07-0.0012731368485410606j),(-0.6984451963826376-0.4589330060397229j),(-0.019806098686147345+0.13933347458877907j),(-0.02677102891428817+0.16141357106872556j),(-0.005219559318448821+0.07205772352059156j),(-9.25999949973656e-06+0.0030430106395058537j),(-1.4354996554166667e-08+0.00011981233804621602j)
(0.6484415297325179+0j),(0.9032906156840501+0j),(0.673226203711486+0.44234514559662497j),(0.060076242351179934-0.4124414673548791j),(0.13077201807728486-0.7830293780211636j),(0.03913396688784109-0.5123563349978232j),(8.202687686902878e-05-0.026675132843071724j),(1.5745694766734338e-07-0.0012920715229983312j),(-0.6984613979904819-0.4589260000344974j),(-0.020776046241857526+0.14263380435371456j),(-0.02713477463020461+0.16247608635110775j),(-0.005800123361361667+0.07593735530260884j),(-9.45573003131648e-06+0.003075002539915383j),(-1.4850823634388069e-08+0.00012186395453062035j)
(0.6491595011232474+0j),(0.9110881400544749+0j),(0.67178645871762+0.44134619348707765j),(0.06298521181873987-0.4216146859092787j),(0.13223808501311254-0.7863879286977375j),(0.04399464697453148-0.5424427804408442j),(8.357476051862054e-05-0.026895859882487633j),(1.6243741989550748e-07-0.001310895539514286j),(-0.6985119417132072-0.4589041392243616j),(-0.021830311321800012+0.14612921962904374j),(-0.02749977476690173+0.16353451364978402j),(-0.006534981866926963+0.08057466027806694j),(-9.655510069129904e-06+0.0031073166623720875j),(-1.5354510906322547e-08+0.00012391331918144046j)
(0.6498774725139769+0j),(0.9206512719338201+0j),(0.670382735868888+0.4403370192956816j),(0.06615177966898925-0.43135226081904426j),(0.13370378323386592-0.7897116252666688j),(0.05032765393989941-0.5792525574012292j),(8.515139654225738e-05-0.027118373722608214j),(1.6748263326269981e-07-0.0013296271350070985j),(-0.6985951095967409-0.4588681536610036j),(-0.022978569949786237+0.1498350935957562j),(-0.02786611411784009+0.16458916672069157j),(-0.00749223456109985+0.08623283007289806j),(-9.859434024597097e-06+0.0031399580914652048j),(-1.5866451733732873e-08+0.00012596210335648014j)
(0.6505954439047062+0j),(0.9327532429413964+0j),(0.6690132507831357+0.439318351913561j),(0.0696060198269628-0.44169902722731663j),(0.1351695106486699-0.7930021333077227j),(0.058877531310889415-0.6254275099787633j),(8.675742169391854e-05-0.027342705975236102j),(1.7259617344928603e-07-0.001348282898034433j),(-0.6987092760322583-0.45881872631654413j),(-0.02423189259896499+0.15376835818866383j),(-0.028233877525269322+0.16564035041365197j),(-0.008784425042327508+0.09331269430791954j),(-1.0067599181202813e-05+0.0031729320548428918j),(-1.638703068974042e-08+0.00012801183703550873j)
(0.6513134152954357+0j),(0.9487379572603124+0j),(0.6676763162044813+0.4382908728859366j),(0.0733824325936235-0.4527044366228908j),(0.13663566255181797-0.796261065160312j),(0.07095497427122051-0.6851952741176632j),(8.839349248967828e-05-0.027568889239945868j),(1.7778151681047581e-07-0.0013668779633847347j),(-0.6988529011605115-0.45875649717475164j),(-0.025602987888801793+0.15794769672257858j),(-0.02860315001710576+0.16668836139996304j),(-0.010609736745129541+0.10245569887189579j),(-1.0280105822215463e-05+0.0032062439304643914j),(-1.6916625041797375e-08+0.00013006392565052452j)
(0.6520313866861653+0j),(0.9711471724618302+0j),(0.6663703351995235+0.43725522044246834j),(0.07752073591208447-0.46442313277286046j),(0.13810263229200304-0.7994899837513311j),(0.08906322535313672-0.765759009279652j),(9.006028613622198e-05-0.027796957158288362j),(1.8304204542390082e-07-0.0013854261799329873j),(-0.6990245248105169-0.4586820669308403j),(-0.027106496553792523+0.16239376342203463j),(-0.028974016943324455+0.1677334888610274j),(-0.013346799496565098+0.1147547926657688j),(-1.0497057366060249e-05+0.0032398992542742597j),(-1.7455606080237718e-08+0.00013211966460576386j)
(0.6527493580768947+0j),(1.0053548814040667+0j),(0.6650937949002473+0.4362119931447597j),(0.0820668237196684-0.4769156075648269j),(0.139570811932358-0.8026904062059129j),(0.11853150358010257-0.8804386769798112j),(9.175850151675714e-05-0.028026944471124166j),(1.8838106051802317e-07-0.001403940255955239j),(-0.6992227609223408-0.45859600034287235j),(-0.028759347679675754+0.16712943367556563j),(-0.029346564112255207+0.16877601514154936j),(-0.017801984326991746+0.13223113733539954j),(-1.0718560509911332e-05+0.003273903728329825j),(-1.8004340310670224e-08+0.00013418025184994234j)
(0.6534673294676242+0j),(1.064624755668656+0j),(0.6638452607428322+0.43516175319258776j),(0.08707393220108114-0.4902489474928176j),(0.14104059290327153-0.8058638072597141j),(0.17257128675760938-1.056755583810539j),(9.34888602386634e-05-0.028258887079327617j),(1.9380179448860735e-07-0.0014224318853610053j),(-0.6994462924089543-0.458498829272575j),(-0.030581192458096186+0.17218008922618513j),(-0.0297208779271741+0.16981621637055783j),(-0.02597514679933224+0.15906111576398985j),(-1.0944725382120451e-05+0.003308263229416118j),(-1.856319052775202e-08+0.00013624679879967815j)
(0.6541853008583537+0j),(1.1902391127167353+0j),(0.6626233711568104+0.43410502942544776j),(0.0926040660893055-0.5044976822233684j),(0.1425123666499206-0.8090116224898263j),(0.2924038569904494-1.3612068173626033j),(9.525210774757755e-05-0.02849282210811933j),(1.993074216824084e-07-0.0014409118577091208j),(-0.6996938664167641-0.45839105544886416j),(-0.0325949349551924+0.17757394282512057j),(-0.0300970455235841+0.17085436305326068j),(-0.044108914906268185+0.20533708513578297j),(-1.1175665704149991e-05+0.003342983818184895j),(-1.9132516785524116e-08+0.0001383203398617532j)
(0.6549032722490833+0j),(1.5722552360404838+0j),(0.6614268326636549+0.4330423200516665j),(0.09872975201043512-0.5197447468846229j),(0.1439865252764496-0.8121352513800949j),(0.6680148717454594-1.9930908543992263j),(9.704901451303743e-05-0.028728787975307507j),(2.0490106810314386e-07-0.0014593901543914275j),(-0.6999642899485191-0.45827315298344123j),(-0.0348273849552757+0.18334240702154192j),(-0.03047515490758305+0.17189072063651914j),(-0.10099088219701548+0.30131665056893897j),(-1.1411498962739068e-05+0.0033780717488576958j),(-1.9712677277466515e-08+0.0001404018407602866j)
(0.6556212436398126+0j),(4.031556342814824+0j),(0.6602544153480119+0.43197409513357155j),(0.10553620543818126-0.5360825689936306j),(0.14546346218870865-0.8152360602354014j),(3.1202031684334712-3.295158178994108j),(9.88803772912722e-05-0.0289668244637442j),(2.1058582017407796e-07-0.0014778760329763928j),(-0.7002564258159493-0.4581455706644136j),(-0.037310065280096325+0.18952051157827557j),(-0.030855295095721092+0.17292555005052626j),(-0.4727490035348544+0.49925683089133266j),(-1.1652346593096982e-05+0.003413533479536396j),(-2.0304029137684557e-08+0.00014249220584098963j)
(0.6563392150305422+0j),(3.619040213198436+0j),(0.6591049486684345+0.4309007988539398j),(0.11312402375801925-0.5536142885560791j),(0.1469435727374739-0.8183153849584134j),(2.6997667041908744+3.2389965152904194j),(0.00010074702047119661-0.02920697279832296j),(2.163647326737293e-07-0.0014963781013835754j),(-0.7005691888927053-0.4580087340509155j),(-0.04008021571705834+0.19614737323026382j),(-0.031237556256757757+0.1739591082290998j),(-0.4099441163083806-0.4918230757218713j),(-1.1898334173985776e-05+0.0034493756831678484j),(-2.0906929173136433e-08+0.0001445922844969148j)
(0.6570571864212716+0j),(1.3362292116353416+0j),(0.6579773175777518+0.42982285158606065j),(0.12161255249909407-0.5724551146640529j),(0.1484272548640527-0.821374533701268j),(0.4081092141818708+1.585956801214975j),(0.00010264979751025856-0.029449275727878844j),(2.2224083594600723e-07-0.0015149043832960714j),(-0.7009015426410772-0.45786304738910244j),(-0.04318204866844895+0.2032667197089692j),(-0.03162202985573328+0.17499164861083055j),(-0.0621046979116332-0.2413456119529377j),(-1.2149591635637119e-05+0.003485605259213987j),(-2.1521734535530778e-08+0.00014670287683731946j)
(0.657775157812001+0j),(1.0637454302911125+0j),(0.6568704589260905+0.42874065178725734j),(0.1311441180850141-0.5927338119684601j),(0.14991490975024413-0.8244147894039295j),(0.1257111252293717+0.8991557611465115j),(0.0001045895924673842-0.029693777612380536j),(2.2821714247290829e-07-0.0015334623759999523j),(-0.7012524958885107-0.4577088953676179j),(-0.04666832903328016+0.21092746643934654j),(-0.03200880880078921+0.1760234216232139j),(-0.019172129892611002-0.1371297171585789j),(-1.2406253481533582e-05+0.0035222293460829795j),(-2.2148803340410487e-08+0.0001488247387024113j)
(0.6584931292027305+0j),(1.0006894333939493+0j),(0.6557833581221646+0.4276545777335189j),(0.14188938277127144-0.6145942926000959j),(0.15140694247457834-0.8274374122299925j),(0.05150294789948052+0.5781996535467209j),(0.00010656732164091502-0.02994052451583544j),(2.3429665288657385e-07-0.0015520591016588605j),(-0.7016210998322316-0.4575466447286454j),(-0.050602374275738785+0.21918433792905195j),(-0.032397987593170856+0.17705467515172707j),(-0.007871840710433441-0.08837349622065999j),(-1.266845902517724e-05+0.0035592553343815007j),(-2.278849523998181e-08+0.0001509585861111129j)
(0.6592111005934601+0j),(0.9857547902203236+0j),(0.6547150460307651+0.42656498911094354j),(0.1540541616824233-0.6381972583788578j),(0.15290376267685082-0.8304436419101712j),(0.023972994886171585+0.39488162581849173j),(0.00010858393532023419-0.030189564305374672j),(2.404823614879129e-07-0.001570701152881963j),(-0.7020064452523546-0.45737664574889203j),(-0.05506060235652886+0.2280985147357717j),(-0.03278966248087164+0.17808565499574117j),(-0.003672087579850161-0.06048638981337926j),(-1.293635264308173e-05+0.003596690881054699j),(-2.3441171955438705e-08+0.00015310509921602925j)
(0.6599290719841896+0j),(0.9878345333387424+0j),(0.6536645960864248+0.4254722284780328j),(0.16788815612762642-0.6637217861712921j),(0.15440578523297868-0.8334347000030106j),(0.011765108149117503+0.27659053125928096j),(0.00011064041966054644-0.030440946757018483j),(2.467772613304942e-07-0.0015893947333174428j),(-0.7024076599156368-0.45719923360333387j),(-0.060135798276973094+0.23773826793884972j),(-0.03318393161638919+0.1791166053130418j),(-0.0018060599389859828-0.04245936983143735j),(-1.3210084045333946e-05+0.003634543924485363j),(-2.4107197773812533e-08+0.00015526492582890555j)
(0.6606470433749191+0j),(0.9981436407470443+0j),(0.6526311216051202+0.42437662261135756j),(0.18369621263009256-0.691366662363364j),(0.155913430942255-0.836411792081808j),(0.005789884020559169+0.1939103863493877j),(0.00011273779869123292-0.03069472366867492j),(2.531843489212323e-07-0.0016081456938986207j),(-0.7028239061537176-0.45701472962317957j),(-0.06594132858635063+0.2481795111821634j),(-0.03358089521908077+0.1801477690546455j),(-0.0008907392090689724-0.029831959250615762j),(-1.3489808565206859e-05+0.003672822700631183j),(-2.4786940013770727e-08+0.00015743868457078245j)
(0.6613650147656485+0j),(1.0137284683722092+0j),(0.6516137732774876+0.423278483745814j),(0.20185292793433832-0.7213511280122201j),(0.157427127229163-0.8393761098562967j),(0.002719502500675304+0.13278272894584833j),(0.00011487713646919908-0.03095094898097298j),(2.5970662858317746e-07-0.0016269595652813175j),(-0.7032543786011092-0.4568234424583276j),(-0.07261661290004008+0.2595061471930209j),(-0.033980655742633196+0.1811793883915437j),(-0.00041928913801566605-0.020472257682884125j),(-1.3775687469447264e-05+0.0037115357602860314j),(-2.5480769464264027e-08+0.00015962696769341453j)
(0.662082986156378+0j),(1.0336322778914522+0j),(0.6506117368285536+0.42217811071952366j),(0.22282170530499254-0.7539144567591908j),(0.15894730886195063-0.8423288332371384j),(0.00113420039924674+0.08566897187038992j),(0.00011705953938978089-0.03120967890659076j),(2.6634711652027794e-07-0.0016458415869362762j),(-0.703698302079546-0.45662566915353114j),(-0.08033426943383033+0.27180999721931326j),(-0.034383318048177874+0.18221170513492188j),(-0.000175249329644838-0.013237016934237754j),(-1.4067888291024644e-05+0.0037506919875595858j),(-2.6189060799460665e-08+0.00016183034361204871j)
(0.6628009575471074+0j),(1.0577573037145374+0j),(0.6496242308302914+0.42107579003240736j),(0.24717974882470517-0.7893133902328245j),(0.16047441869027942-0.8452711323509712j),(0.00035934546736580557+0.048171483159922854j),(0.00011928615866900688-0.03147097206879908j),(2.7310884461929663e-07-0.0016647967332971655j),(-0.7041549296164568-0.45642169614655653j),(-0.08930949636008025+0.28518995462671726j),(-0.03478898958361529+0.18324496115136807j),(-5.5644230326277613e-05-0.007459298495563038j),(-1.4366585186303433e-05+0.0037903006196782756j),(-2.6912192973010663e-08+0.0001640493591841935j)
(0.6635189289378369+0j),(1.0864800579987448+0j),(0.6486505046545255+0.419971796826547j),(0.27565098208766137-0.8278157950001347j),(0.1620089084043335-0.8482041695133768j),(4.782400420115528e-05+0.017554852402103298j),(0.00012155819301244685-0.03173488965001506j),(2.799948640200199e-07-0.0016838297373111006j),(-0.7046235405863955-0.4562118001957948j),(-0.09981244114819209+0.29974975853239777j),(-0.03519778056973783+0.18427939877453042j),(-7.421544294859719e-06-0.0027242410347728036j),(-1.4671959318803795e-05+0.003830371268221077j),(-2.7650549594341806e-08+0.00016628454176437722j)
(0.6642369003285664+0j),(1.1205246267856062+0j),(0.6476898365547819+0.4188663957956462j),(0.3091495061298539-0.8696878036218367j),(0.16355123931790155-0.8511291011668956j),(9.880195645108231e-06-0.007970555373184465j),(0.0001238768914874167-0.03200149555123512j),(2.8700824848139235e-07-0.0017029451116929175j),(-0.7051034389652117-0.4559962492440521j),(-0.11218455070308408+0.3155933733249658j),(-0.03560980419377658+0.18531526121465944j),(-1.5365732030168137e-06+0.0012395849474560448j),(-1.4984199271935532e-05+0.003870913941914456j),(-2.840451928939393e-08+0.00016853640106094948j)
(0.6649548717192959+0j),(1.1609436746796131+0j),(0.6467415318666474+0.41775984203019245j),(0.34883693794991794-0.9151698614981106j),(0.16510188317805752-0.8540470797909672j),(0.00013678325904616057-0.029624348974664594j),(0.0001262435566170703-0.03227085656330535j),(2.941520975680913e-07-0.0017221471681452935j),(-0.7055939516875901-0.4557753032246052j),(-0.12686017593059742+0.3328162731800464j),(-0.03602517681103204+0.18635279296744098j),(-2.13186159318054e-05+0.004617159456681149j),(-1.5303501493339744e-05+0.003911939071123398j),(-2.9174496047934282e-08+0.0001708054308175916j)
(0.6656728431100254+0j),(1.209156749722528+0j),(0.645804921317098+0.4166523818042725j),(0.3961976517583194-0.964434022680804j),(0.16666132300418868-0.8569592557904577j),(0.0003638919166254939-0.04826609517509954j),(0.00012865954771684715-0.03254304255108219j),(3.014295396793956e-07-0.0017414400347733861j),(-0.7060944270993766-0.45554921481501814j),(-0.14439497372563712+0.3514897797780323j),(-0.036444018155285966+0.18739224022350323j),(-5.683760925197646e-05+0.007538857920013547j),(-1.5630070773748533e-05+0.003953457534189047j),(-2.996087955937306e-08+0.00017309211033931832j)
(0.6663908145007548+0j),(1.267028661250347+0j),(0.6448793594340081+0.4155442533094425j),(0.4531361559959879-1.0175097060395213j),(0.1682300539593092-0.859866779369361j),(0.0006516559493688207-0.06451893233707934j),(0.00013112628449595286-0.03281812665164641j),(3.088437349399092e-07-0.0017608276718941145j),(-0.7066042334967756-0.45531823014372025j),(-0.16550275204871373+0.37163367865818575j),(-0.03686645155874407+0.18843385127999393j),(-0.00010200420676058235+0.01009919808214422j),(-1.5964120763587124e-05+0.003995480685779293j),(-3.076407553880667e-08+0.0001753969058802872j)
(0.6671087858914843+0j),(1.3369816088411242+0j),(0.6439642230478008+0.41443568734053704j),(0.5220994990118878-1.074156658764036j),(0.16980858425673315-0.8627708023960757j),(0.0009753400550479369-0.07884556807735377j),(0.00013364525094899533-0.03309618548785296j),(3.163978779696453e-07-0.001780313886415391j),(-0.7071227577451479-0.4550825894538757j),(-0.19110194031759697+0.393169160444263j),(-0.03729260418230014+0.18947787695560248j),(-0.00015299988166614278+0.01236836580564922j),(-1.6305874530890068e-05+0.004038020387435636j),(-3.158449604484273e-08+0.00017772027190858769j)
(0.6678267572822137+0j),(1.4221342619184016+0j),(0.6430589098778235+0.41332690793786764j),(0.6062221458118696-1.1336502528523995j),(0.17139743610536473-0.8656724802665876j),(0.001319227166900312-0.09159675359354426j),(0.0001362179995656313-0.0333772993986309j),(3.240952005491416e-07-0.0017999023449392262j),(-0.7076494039706899-0.45484252772868244j),(-0.22237088679745123+0.4158390019014166j),(-0.03772260725696493+0.19052457101041248j),(-0.0002073905347481674+0.014399566796062451j),(-1.6655565164492546e-05+0.00408108904051867j),(-3.242255979060729e-08+0.00018006265226133073j)
(0.6685447286729432+0j),(1.5264478568056363+0j),(0.6421628371966039+0.41221813298984755j),(0.7094754633847424-1.1944234532790916j),(0.17299714669712263-0.8685729737719485j),(0.0016732305257161938-0.1030431945863143j),(0.0001388461558892345-0.033661552687605324j),(3.3193897419382986e-07-0.0018195965857244196j),(-0.7081835923187737-0.45459827528186975j),(-0.2608055429861874+0.43907403901149444j),(-0.03815659633737336+0.19157419057200817j),(-0.00026360790571262633+0.01623386634738232j),(-1.701343642690539e-05+0.004124699621776881j),(-3.3278692449215424e-08+0.00018242448120179498j)
